Customer_ID,Recency_Days,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Unique_Products,Tenure_Days,Repeat_Purchase_90d
14413,270,4,764.52,191.13,277,93,326,0
14414,7,7,2213.49,316.2128571428571,2485,95,275,1
14415,6,19,9890.65,520.5605263157895,5065,377,625,1
14417,295,1,524.65,524.65,543,106,0,0
14418,16,1,150.44,150.44,148,17,0,1
14419,160,3,509.99,169.99666666666667,230,53,130,1
14420,7,4,1639.17,409.7925,1120,85,592,0
14421,119,5,2111.44,422.288,1171,67,479,1
14422,78,15,7040.03,469.3353333333334,3702,227,552,1
14423,126,3,916.61,305.5366666666667,419,12,476,0
14425,342,3,661.39,220.46333333333334,325,35,302,0
14426,48,13,10131.85,779.373076923077,5927,426,504,1
14427,402,2,900.1800000000001,450.09000000000003,310,27,137,1
14428,147,2,330.62,165.31,145,25,85,1
14429,311,1,516.28,516.28,286,22,0,0
14430,419,3,1220.9,406.9666666666667,446,29,95,0
14431,210,4,2614.2,653.55,1202,72,384,0
14433,373,1,280.7,280.7,131,72,0,0
14435,409,1,90.42,90.42,282,3,0,0
14436,6,2,271.7,135.85,297,11,454,0
14437,273,5,873.34,174.668,420,34,217,0
14438,214,1,131.9,131.9,82,9,0,0
14439,227,5,9443.04,1888.6079999999997,2244,105,367,0
14440,224,10,4810.06,481.00600000000003,1358,55,420,1
14441,2,9,3596.2,399.5777777777778,1026,83,595,1
14442,112,7,5367.02,766.7171428571429,1431,128,485,0
14443,46,4,1654.29,413.5725,1085,93,240,1
14444,364,1,120.44,120.44,172,11,0,0
14445,363,1,221.65,221.65,83,32,0,0
14446,154,2,492.96999999999997,246.485,493,113,140,1
14447,104,3,1149.53,383.1766666666667,655,63,204,1
14448,272,1,102.35000000000001,102.35000000000001,44,18,0,1
14449,154,6,1745.07,290.845,1196,211,189,1
14450,88,7,1128.44,161.2057142857143,522,47,429,0
14451,102,11,2974.78,270.43454545454546,1563,218,497,1
14452,1,3,527.27,175.75666666666666,215,86,427,1
14453,98,1,119.93,119.93,49,22,0,0
14454,284,5,977.3000000000001,195.45999999999998,400,93,357,0
14455,340,4,617.72,154.43,706,65,63,0
14456,39,3,636.65,212.21666666666667,576,220,11,1
14457,218,1,113.64,113.64,88,4,0,0
14458,288,1,228.07,228.07,317,46,0,0
14459,63,2,5375.741,2687.8705,2303,113,496,0
14460,18,9,1093.5,121.5,1879,33,613,0
14461,56,13,6676.91,513.6084615384615,3005,515,542,0
14462,28,10,1772.89,177.28900000000002,785,160,311,1
14463,6,4,786.5699999999999,196.64249999999998,210,7,401,0
14464,476,2,111.0,55.5,62,4,59,0
14465,154,11,3925.85,356.8954545454545,2539,128,454,0
14466,23,11,3575.2,325.0181818181818,2098,76,610,1
14467,220,9,1738.68,193.18666666666667,948,120,424,1
14468,641,1,204.24,204.24,164,12,0,0
14469,324,4,2093.46,523.365,973,120,263,0
14470,195,2,548.49,274.245,227,48,142,1
14471,499,2,400.95,200.475,187,38,141,0
14472,11,9,2118.72,235.41333333333336,1271,173,585,0
14473,190,1,85.0,85.0,10,1,0,1
14474,487,1,711.23,711.23,308,97,0,1
14475,94,3,847.47,282.49,337,28,222,1
14476,165,1,193.0,193.0,110,17,0,0
14477,92,5,1183.0,236.6,700,5,519,1
14478,290,4,1276.66,319.16499999999996,1226,59,356,0
14479,161,4,1124.71,281.1775,562,127,479,0
14480,310,3,1020.47,340.1566666666667,527,43,315,1
14481,72,5,2284.69,456.938,1568,114,512,0
14482,7,8,2749.86,343.7325,1476,101,371,1
14483,189,2,257.1,128.55,193,13,455,0
14484,309,3,749.0600000000001,249.68666666666664,534,37,321,1
14486,419,2,175.5,87.75,90,4,41,0
14487,276,2,225.89000000000001,112.94500000000001,86,32,10,1
14489,115,4,1574.93,393.7325,1011,65,405,0
14490,314,2,1273.47,636.735,933,72,22,0
14491,83,2,340.93,170.465,139,17,197,0
14492,338,7,1921.91,274.55857142857144,751,70,188,0
14493,63,6,3315.84,552.64,2190,228,486,1
14494,309,2,261.9,130.95,118,10,329,1
14495,29,2,91.6,45.8,28,3,538,1
14496,219,7,2363.89,337.6985714285714,905,64,321,0
14497,217,2,697.0600000000001,348.53,332,40,364,0
14498,24,9,3225.3,358.3666666666667,1711,231,433,1
14499,41,6,1661.16,276.86,923,141,335,1
14500,20,2,335.85,167.925,107,5,77,1
14501,91,2,251.21,125.605,161,9,136,0
14502,57,7,1163.22,166.17428571428573,532,201,163,1
14503,86,1,597.07,597.07,381,40,0,1
14504,151,3,542.71,180.90333333333334,263,81,35,1
14505,17,17,10242.39,602.4935294117647,4508,777,620,1
14506,70,5,1818.56,363.712,483,143,437,1
14507,9,9,2773.55,308.1722222222222,1375,180,627,1
14508,284,3,554.87,184.95666666666668,218,100,164,1
14509,442,1,110.95,110.95,38,25,0,0
14510,283,3,979.85,326.6166666666667,793,67,60,0
14511,0,2,329.89,164.945,145,16,41,1
14512,95,7,1215.97,173.71,736,55,544,0
14513,8,6,788.01,131.335,593,15,467,0
14514,109,8,3792.95,474.11875000000003,1971,197,525,1
14515,99,8,2412.82,301.6025,1154,72,359,1
14516,424,1,151.17,151.17,63,35,0,0
14517,49,1,252.45,252.45,73,14,0,1
14519,591,2,203.14,101.57,81,38,45,0
14520,198,1,165.0,165.0,100,1,0,0
14521,399,1,199.45000000000002,199.45000000000002,211,17,0,0
14522,0,6,1534.58,255.76333333333332,850,34,592,1
14523,16,1,241.09,241.09,251,12,0,0
14524,86,9,2094.9,232.76666666666668,916,211,238,1
14525,8,15,6630.93,442.062,4189,289,626,1
14526,297,1,258.65,258.65,178,41,0,0
14527,6,107,24021.170000000002,224.49691588785046,5902,562,639,1
14529,18,1,135.24,135.24,84,49,0,1
14530,1,15,5709.08,380.6053333333333,2645,250,594,1
14531,387,1,376.34,376.34,260,29,0,0
14532,144,11,3845.78,349.61636363636364,1111,209,462,0
14533,20,6,2251.63,375.2716666666667,2931,44,497,1
14534,3,22,4821.75,219.17045454545453,2277,385,538,1
14535,35,8,4771.2,596.4,2356,495,526,1
14536,167,1,170.95,170.95,39,18,0,0
14537,531,1,285.84,285.84,108,13,0,1
14538,164,4,1089.0900000000001,272.27250000000004,159,30,426,1
14540,217,9,2952.88,328.09777777777776,1306,149,423,1
14541,76,13,2345.38,180.41384615384615,1079,99,532,1
14542,93,1,103.25,103.25,19,5,0,0
14543,16,36,14222.64,395.0733333333333,2559,100,629,1
14544,269,2,2036.0,1018.0,1712,111,108,1
14545,582,1,349.25,349.25,236,23,0,0
14546,109,8,3485.79,435.72375,1876,314,531,1
14548,58,9,2541.29,282.36555555555555,986,66,582,0
14549,219,4,913.6,228.4,394,117,425,0
14550,296,2,587.69,293.845,382,46,95,1
14551,112,6,817.29,136.215,446,68,477,1
14552,59,3,507.93,169.31,258,124,440,0
14553,126,6,1271.65,211.9416666666667,807,169,290,1
14555,210,5,2177.83,435.566,810,93,419,1
14556,504,3,815.69,271.8966666666667,323,158,92,0
14558,562,3,655.5,218.5,162,13,77,0
14559,298,1,75.6,75.6,72,2,0,0
14560,2,37,5441.46,147.0664864864865,3945,51,643,1
14561,70,2,566.99,283.495,375,35,22,1
14562,0,15,3940.76,262.71733333333333,1752,194,578,1
14563,417,2,640.54,320.27,279,95,82,0
14564,342,2,2605.62,1302.81,1295,107,300,0
14565,3,5,3859.2200000000003,771.844,1940,139,377,0
14566,18,4,4092.0,1023.0,2400,9,423,0
14567,38,1,800.76,800.76,172,13,0,1
14568,343,1,919.7,919.7,645,47,0,0
14569,360,3,369.94,123.31333333333335,178,21,150,0
14570,188,3,613.75,204.58333333333334,431,64,162,0
14571,333,1,160.0,160.0,56,30,0,0
14572,18,9,4785.58,531.7311111111111,2641,304,510,1
14573,87,13,2163.12,166.39384615384614,683,183,520,0
14574,640,1,143.70000000000002,143.70000000000002,63,11,0,0
14575,396,1,420.22,420.22,163,71,0,0
14576,280,1,35.400000000000006,35.400000000000006,12,1,0,0
14577,71,6,1151.08,191.84666666666666,496,95,564,1
14579,340,1,105.56,105.56,56,24,0,0
14580,426,1,14.85,14.85,3,1,0,0
14581,452,1,271.05,271.05,87,43,0,1
14583,52,7,1415.05,202.15,872,292,476,1
14584,77,8,1738.16,217.27,960,127,491,0
14585,290,4,986.22,246.555,539,64,34,1
14586,184,1,237.35999999999999,237.35999999999999,444,19,0,0
14587,92,8,1452.68,181.585,716,166,147,1
14588,486,1,135.39,135.39,62,16,0,0
14589,279,1,39.75,39.75,5,3,0,0
14590,332,20,2993.37,149.6685,901,124,307,0
14591,121,1,204.02,204.02,91,33,0,1
14593,106,11,3387.97,307.99727272727273,1636,369,531,1
14594,281,1,255.0,255.0,146,31,0,1
14595,221,3,587.65,195.88333333333333,326,30,374,1
14596,534,1,222.22,222.22,75,50,0,0
14597,99,5,1483.49,296.698,988,44,245,1
14598,477,1,162.07,162.07,165,40,0,1
14599,298,2,457.89,228.945,292,77,118,0
14600,213,2,865.17,432.58500000000004,487,53,87,0
14602,564,1,205.35999999999999,205.35999999999999,80,31,0,0
14603,182,1,660.0,660.0,400,2,0,0
14604,541,1,143.85999999999999,143.85999999999999,88,20,0,0
14605,282,4,921.5600000000001,230.39000000000001,416,88,357,0
14606,1,170,27384.13,161.08311764705883,13881,1221,643,1
14607,169,9,8048.63,894.2922222222222,4109,76,463,1
14608,270,8,1771.79,221.47375,538,10,371,1
14609,51,9,1371.0,152.33333333333334,12000,6,525,1
14610,303,2,24.35,12.175,15,10,118,0
14611,351,2,604.33,302.16499999999996,582,37,154,0
14612,323,1,877.7,877.7,134,14,0,0
14613,588,1,76.32000000000001,76.32000000000001,72,1,0,0
14614,294,1,295.13,295.13,189,19,0,0
14615,302,5,951.76,190.352,495,40,153,0
14616,150,5,527.78,105.556,170,3,306,0
14617,310,2,190.47,95.235,81,7,13,0
14618,245,5,1000.6800000000001,200.13600000000002,532,35,209,1
14619,153,2,1291.24,645.62,594,58,295,0
14620,113,2,412.78000000000003,206.39,214,26,78,0
14621,64,7,2215.12,316.44571428571425,1123,100,527,1
14622,92,1,320.58000000000004,320.58000000000004,146,21,0,0
14623,24,8,1736.44,217.055,872,175,485,1
14624,323,4,588.22,147.055,483,30,189,1
14625,104,11,4497.88,408.89818181818185,2155,167,527,0
14626,30,9,4190.94,465.65999999999997,2611,139,606,1
14627,287,1,462.75,462.75,284,29,0,0
14628,150,4,1657.6200000000001,414.405,981,60,441,1
14630,392,1,338.65,338.65,111,21,0,0
14631,143,5,1648.79,329.758,1137,55,252,1
14632,170,1,114.56,114.56,96,8,0,0
14633,174,1,344.90000000000003,344.90000000000003,96,20,0,0
14634,345,4,2124.46,531.115,1906,105,104,0
14635,361,1,215.22,215.22,118,15,0,0
14636,176,1,300.19,300.19,117,16,0,1
14637,585,1,106.68,106.68,100,7,0,0
14639,28,7,3983.7000000000003,569.1,1768,166,541,1
14640,35,8,3025.34,378.1675,1337,142,558,1
14643,78,5,1679.89,335.978,1377,57,558,0
14644,206,6,1604.46,267.41,578,37,437,1
14645,64,3,876.89,292.2966666666667,587,45,477,0
14646,0,120,426699.12,3555.826,298022,805,644,1
14647,109,2,506.04,253.02,175,42,322,0
14648,324,15,4466.65,297.77666666666664,3265,286,312,0
14649,120,7,2830.72,404.3885714285714,1760,301,476,1
14650,497,1,62.5,62.5,22,4,0,0
14651,119,8,1787.24,223.405,722,185,420,1
14653,246,6,2011.22,335.2033333333333,1329,150,399,1
14654,646,1,246.86,246.86,273,27,0,0
14655,130,4,2756.84,689.21,1774,55,374,1
14656,77,5,790.0,158.0,309,148,434,0
14657,63,5,1240.91,248.18199999999996,752,132,279,1
14658,25,1,123.14,123.14,23,14,0,1
14659,53,6,1641.55,273.59166666666664,767,107,169,1
14660,8,1,128.95,128.95,104,14,0,1
14662,142,6,1147.34,191.22333333333333,651,139,501,1
14663,338,2,490.6,245.3,397,60,0,0
14665,204,5,1645.6100000000001,329.122,672,78,295,1
14667,2,47,17231.76,366.63319148936176,10000,509,642,1
14668,353,1,111.63,111.63,49,10,0,0
14669,149,7,3216.78,459.53999999999996,2043,334,495,0
14670,188,3,583.33,194.4433333333333,423,159,452,0
14671,457,2,1127.45,563.725,571,48,18,0
14672,142,4,1113.14,278.28499999999997,646,93,445,0
14673,275,3,1674.41,558.1366666666667,1031,65,42,1
14674,417,1,173.66,173.66,103,14,0,0
14675,296,1,419.21999999999997,419.21999999999997,324,114,0,1
14676,55,10,7499.47,749.9469999999999,8116,68,492,1
14677,500,1,184.91,184.91,139,14,0,0
14678,487,1,403.39,403.39,179,24,0,0
14679,289,3,1289.44,429.81333333333333,794,49,349,0
14680,3,56,52356.95,934.9455357142857,25534,220,640,1
14681,119,4,770.1500000000001,192.53750000000002,144,18,442,1
14682,95,6,1514.81,252.46833333333333,949,79,484,0
14683,496,1,146.56,146.56,386,21,0,0
14684,123,3,721.96,240.65333333333334,454,195,174,1
14685,484,8,4536.64,567.08,1969,109,150,0
14686,322,5,852.53,170.50600000000003,457,185,245,0
14687,14,3,1402.06,467.3533333333333,850,34,445,0
14688,0,23,5797.77,252.07695652173916,4410,162,363,1
14689,116,1,112.80000000000001,112.80000000000001,76,13,0,0
14690,59,3,635.19,211.73000000000002,258,65,258,1
14691,4,2,1274.68,637.34,464,37,116,1
14692,45,12,1715.14,142.92833333333334,890,101,480,0
14693,172,7,1165.3600000000001,166.48000000000002,388,43,261,0
14694,525,1,244.31,244.31,193,15,0,0
14695,427,3,1534.22,511.4066666666666,661,76,213,0
14696,27,6,1852.8700000000001,308.81166666666667,1323,105,302,1
14697,126,2,188.61,94.305,181,22,0,0
14699,122,4,702.6,175.65,484,45,311,0
14700,97,4,2422.06,605.515,1140,88,295,1
14701,80,13,3902.4500000000003,300.1884615384616,1489,377,511,1
14702,24,21,4768.24,227.05904761904762,2075,260,612,1
14704,50,4,466.46,116.615,222,102,481,1
14705,106,1,179.0,179.0,100,1,0,0
14706,526,1,367.54,367.54,246,25,0,0
14707,343,2,139.2,69.6,96,1,141,0
14708,62,4,1368.03,342.0075,948,14,301,1
14709,1,21,7918.03,377.0490476190476,3661,99,640,1
14710,287,9,1300.31,144.4788888888889,760,203,356,1
14711,17,8,2056.73,257.09125,705,146,153,1
14712,20,2,526.72,263.36,198,14,305,1
14713,7,19,4483.17,235.95631578947368,2952,208,636,1
14714,315,3,746.05,248.6833333333333,413,59,280,1
14715,2,7,1552.82,221.8314285714286,806,87,594,1
14716,56,2,417.49,208.745,467,61,296,1
14717,641,1,81.3,81.3,32,11,0,0
14718,318,1,226.42,226.42,202,11,0,0
14719,87,2,488.12,244.06,398,70,69,1
14720,34,1,155.8,155.8,40,9,0,1
14721,287,1,109.07,109.07,57,24,0,0
14722,55,3,489.52,163.17333333333332,214,72,339,0
14723,266,8,1136.35,142.04375,694,180,377,1
14724,498,1,341.9,341.9,184,40,0,0
14725,302,3,597.16,199.05333333333337,747,41,140,1
14726,562,1,116.5,116.5,82,15,0,0
14727,182,3,463.73,154.57666666666668,458,43,272,0
14728,321,1,190.58,190.58,68,14,0,0
14729,281,3,586.24,195.41333333333333,372,126,251,0
14730,15,5,872.13,174.426,509,142,169,1
14731,113,2,251.01999999999998,125.50999999999999,182,23,6,1
14732,51,16,4432.88,277.055,1828,132,586,1
14733,18,14,13793.44,985.2457142857144,5680,137,291,1
14734,333,4,1056.42,264.105,378,48,125,0
14735,7,47,9770.18,207.87617021276597,3614,168,636,1
14736,393,2,374.05,187.02499999999998,148,70,0,0
14737,36,3,3471.37,1157.1233333333332,1029,28,271,1
14738,41,7,1265.1000000000001,180.72857142857143,507,47,599,1
14739,2,22,9918.92,450.86,8554,123,643,1
14740,105,11,4161.06,378.27818181818185,2081,173,455,0
14741,21,5,1177.71,235.542,723,38,304,1
14742,343,1,579.85,579.85,374,34,0,0
14743,500,1,50.480000000000004,50.480000000000004,40,3,0,0
14744,205,12,3488.13,290.6775,2291,53,272,1
14745,20,12,2551.41,212.61749999999998,1969,74,524,0
14746,314,4,593.5,148.375,398,7,17,0
14747,157,1,328.2,328.2,84,18,0,0
14748,31,9,2384.92,264.99111111111114,2260,118,521,1
14749,387,1,310.15,310.15,403,18,0,0
14750,644,1,112.03,112.03,65,32,0,0
14751,592,2,126.45,63.225,65,7,41,0
14753,368,1,306.36,306.36,201,18,0,1
14754,203,5,1138.15,227.63000000000002,697,90,395,1
14755,20,21,7829.95,372.8547619047619,3423,202,623,1
14756,290,2,1914.8,957.4000000000001,1007,68,41,1
14758,52,7,2864.9700000000003,409.28142857142853,840,91,465,0
14759,20,2,870.85,435.425,247,47,119,1
14760,205,1,89.2,89.2,40,5,0,0
14761,242,2,289.52000000000004,144.76,146,20,109,1
14762,171,2,417.57,208.785,428,28,362,0
14765,20,2,95.5,47.75,22,8,63,1
14766,76,9,5433.68,603.7422222222223,3634,226,383,1
14767,382,1,382.81,382.81,117,18,0,0
14768,35,1,133.20000000000002,133.20000000000002,40,4,0,1
14769,16,15,11381.97,758.798,8148,625,615,1
14770,140,8,3637.6400000000003,454.70500000000004,1598,152,419,0
14771,529,2,594.62,297.31,622,46,115,0
14772,20,1,139.26,139.26,82,9,0,0
14773,500,1,140.55,140.55,53,10,0,0
14774,436,1,241.45000000000002,241.45000000000002,99,13,0,0
14775,45,2,701.46,350.73,802,39,234,1
14776,13,12,3032.22,252.68499999999997,3754,68,341,1
14777,311,1,307.56,307.56,212,16,0,0
14778,35,2,730.86,365.43,306,34,181,0
14779,188,3,386.15,128.71666666666667,84,40,43,0
14782,227,1,200.10000000000002,200.10000000000002,114,6,0,0
14783,567,1,307.3,307.3,262,17,0,0
14784,231,2,274.62,137.31,182,14,65,1
14786,458,1,90.96,90.96,112,7,0,0
14787,379,1,110.65,110.65,59,14,0,0
14788,504,1,476.88,476.88,298,28,0,1
14790,27,8,2145.6,268.2,2327,62,608,1
14791,514,1,303.63,303.63,127,19,0,0
14793,443,1,396.91,396.91,270,25,0,1
14794,111,7,1313.53,187.64714285714285,421,57,283,1
14795,74,1,131.45000000000002,131.45000000000002,17,6,0,0
14796,2,24,8775.02,365.62583333333333,6043,428,630,1
14797,415,1,300.31,300.31,99,16,0,0
14798,52,7,647.97,92.56714285714285,555,26,504,1
14799,645,1,180.45000000000002,180.45000000000002,349,10,0,1
14800,17,14,6692.03,478.0021428571428,6011,302,325,1
14802,346,2,1502.98,751.49,2,1,0,0
14803,70,3,845.5500000000001,281.84999999999997,370,35,130,0
14805,221,4,645.4,161.35,331,82,307,1
14806,347,1,110.04,110.04,93,9,0,1
14807,298,2,504.14,252.07,234,37,259,0
14808,52,6,1833.82,305.6366666666667,1241,146,28,1
14809,529,2,686.76,343.38,232,18,0,0
14810,11,12,2135.48,177.95666666666668,1059,116,325,1
14811,295,1,170.5,170.5,74,28,0,0
14812,506,1,178.85,178.85,135,36,0,0
14813,277,4,888.91,222.2275,392,110,241,0
14814,489,1,154.21,154.21,93,28,0,0
14816,105,1,271.85,271.85,5,4,0,0
14817,108,7,3959.86,565.6942857142857,2462,142,427,0
14818,77,5,905.39,181.07800000000003,421,70,478,1
14819,100,3,269.06,89.68666666666667,109,43,525,1
14820,81,6,907.24,151.20666666666668,558,38,504,1
14821,274,7,1230.15,175.7357142857143,459,65,309,0
14822,393,1,157.7,157.7,94,9,0,0
14823,88,3,321.43,107.14333333333333,88,56,14,0
14824,287,6,2895.2000000000003,482.5333333333333,1429,76,257,1
14825,35,19,3847.54,202.5021052631579,2325,178,484,1
14826,489,2,385.2,192.60000000000002,152,10,113,0
14828,104,13,9839.460000000001,756.8815384615384,9718,72,535,0
14829,92,6,1289.95,214.99166666666667,869,72,252,1
14831,588,3,1676.57,558.8566666666667,885,67,57,0
14832,538,1,322.69,322.69,1,1,0,0
14833,406,1,94.8,94.8,58,7,0,0
14834,28,3,915.16,305.05333333333334,318,34,286,1
14835,436,2,297.0,148.5,180,1,88,0
14837,13,8,3156.38,394.5475,2820,159,579,1
14838,331,2,769.9200000000001,384.96000000000004,361,69,313,0
14839,326,3,915.28,305.0933333333333,927,61,285,0
14840,175,2,362.71000000000004,181.35500000000002,179,20,271,0
14841,87,12,6242.81,520.2341666666667,3621,182,557,1
14842,3,3,1901.52,633.84,711,86,212,1
14843,344,1,211.8,211.8,132,9,0,0
14844,31,9,5770.3,641.1444444444445,3837,140,483,1
14845,507,1,150.0,150.0,600,1,0,0
14846,335,1,437.4,437.4,193,12,0,0
14847,56,3,1348.95,449.65000000000003,533,56,415,0
14848,312,1,310.56,310.56,260,11,0,0
14849,3,35,13261.6,378.90285714285716,10232,267,603,1
14850,219,7,1770.96,252.99428571428572,1393,129,256,0
14851,164,2,524.19,262.095,445,24,374,1
14852,4,17,5484.16,322.5976470588235,4009,126,547,1
14853,119,4,1115.57,278.89250000000004,297,21,394,1
14854,41,10,3844.86,384.486,2596,158,553,1
14855,27,7,6520.3,931.4714285714286,3510,168,491,0
14857,56,6,3001.251,500.2085,1805,149,486,1
14858,413,1,180.75,180.75,105,11,0,0
14859,112,2,648.76,324.38,426,17,350,1
14861,288,9,1254.94,139.4377777777778,959,58,350,1
14862,56,1,304.1,304.1,430,21,0,1
14865,280,3,77.52,25.840000000000003,192,3,366,1
14866,13,11,7520.54,683.6854545454545,2889,36,364,1
14867,93,16,2952.06,184.50375,996,67,548,0
14868,28,8,2527.4900000000002,315.93625,1514,105,300,1
14869,11,5,2443.75,488.75,1935,171,620,1
14870,169,6,1838.95,306.4916666666667,483,43,422,0
14871,86,8,1062.19,132.77375,376,101,560,1
14872,391,3,816.6,272.2,662,34,149,0
14873,118,2,854.13,427.06499999999994,311,48,423,0
14874,443,1,116.18,116.18,148,6,0,0
14875,15,3,2862.4,954.1333333333332,1332,88,334,0
14876,429,2,256.7,128.35,162,12,40,0
14877,326,2,425.85,212.925,168,57,224,0
14878,81,22,3683.43,167.42863636363634,2244,150,483,1
14879,592,1,185.06,185.06,104,27,0,0
14880,93,2,347.67,173.83499999999998,237,25,103,1
14882,298,12,2956.95,246.41250000000002,1456,31,228,1
14883,71,2,358.48,179.24,322,25,47,1
14884,577,1,120.6,120.6,72,8,0,0
14885,39,3,1598.12,532.7066666666666,1308,24,334,0
14886,160,1,364.8,364.8,160,18,0,0
14888,115,1,369.2,369.2,184,20,0,0
14889,244,1,135.9,135.9,90,10,0,0
14890,161,3,817.25,272.4166666666667,636,55,406,0
14891,56,4,1106.73,276.6825,788,55,288,0
14892,598,1,202.35000000000002,202.35000000000002,79,13,0,0
14893,525,1,571.76,571.76,248,33,0,1
14894,351,2,837.0600000000001,418.53000000000003,338,23,294,1
14895,18,28,20062.54,716.5192857142857,8289,363,619,1
14896,112,8,1826.0,228.25,931,150,528,0
14897,204,5,1949.66,389.93199999999996,816,65,427,1
14898,42,13,3087.82,237.52461538461537,2058,163,601,1
14899,303,1,1331.38,1331.38,570,126,0,0
14900,430,1,13.919999999999998,13.919999999999998,48,1,0,0
14901,9,8,1319.83,164.97875,628,80,397,1
14902,303,2,702.96,351.48,498,34,157,1
14903,32,4,2398.62,599.655,1330,195,154,1
14904,316,2,605.05,302.525,537,62,19,1
14905,65,8,1971.39,246.42375,1009,45,578,0
14906,353,1,68.44,68.44,1,1,0,0
14907,7,14,4654.8,332.4857142857143,2199,142,503,1
